id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
689166662095661349,Condo in Athina · 2 bedrooms · 1 bed · 1 bath,78315448,Elena,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95493049634053,23.716575603704833,Entire home/apt,70,4,2,2022-10-17,0.22,1,267,2,00001725629
689430727796638022,Vacation home in Athina · ★4.86 · 1 bedroom · 4 beds · 1 shared bath,154630260,Ody,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98288,23.75571,Shared room,32,1,7,2023-06-24,0.89,14,363,7,00001578713
689469117079622314,Condo in Athina · ★4.86 · 1 bedroom · 2 beds · 1 bath,109352608,Evanthia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.984547396450765,23.736228123307228,Entire home/apt,54,1,14,2023-06-10,1.33,4,319,14,00001726232
689480687293491487,Condo in Athina · ★4.33 · 1 bedroom · 4 beds · 1 bath,136328574,Fay,,ΠΑΓΚΡΑΤΙ,37.9661958,23.7466446,Entire home/apt,75,2,3,2023-04-01,0.32,1,247,3,1717373
689481814898036708,Rental unit in Athina · ★4.84 · 2 bedrooms · 2 beds · 1 bath,123074489,Homer & Isabella,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0015738,23.7285347,Entire home/apt,110,2,19,2023-06-13,2.33,49,193,19,00001730750
689519340057100382,Condo in Athina · 2 bedrooms · 3 beds · 1 bath,463179480,Ventiri,,ΙΛΙΣΙΑ,37.976367,23.751177,Entire home/apt,148,3,1,2022-12-27,0.16,4,328,1,00001717432
689566553338146582,Condo in Athina · ★4.11 · 1 bedroom · 2 beds · 1 bath,182156346,Maryland,,ΓΚΥΖΗ,37.99266,23.74847,Entire home/apt,42,1,9,2023-05-28,0.99,54,334,9,00001664055
689577416175096035,Condo in Athina · ★4.95 · 1 bedroom · 2 beds · 1 bath,473783173,Stefania,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96534217982964,23.733509733729548,Entire home/apt,56,3,22,2023-06-22,2.80,2,277,22,00001726408
689657774104046542,Rental unit in Athina · ★4.88 · 1 bedroom · 2 beds · 1 bath,385194327,Mona,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9906338,23.740999481475832,Entire home/apt,44,3,8,2023-05-22,1.30,2,191,8,00001499741
689668439096666429,Rental unit in Athina · 1 bedroom · 2 beds · 1.5 baths,144814182,Dropebnb,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9572589,23.729418,Entire home/apt,115,2,0,,,33,166,0,00001544698
689669077356165635,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 1 bath,248409239,Giannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9774818,23.7242256,Entire home/apt,165,1,56,2023-06-04,5.32,15,296,56,1725714
689682588660811150,Condo in Athina · ★4.94 · 1 bedroom · 2 beds · 1 bath,12253727,Steve,,ΚΟΛΩΝΑΚΙ,37.97908,23.74514,Entire home/apt,160,2,17,2023-06-23,1.62,7,364,17,00000127654
689694158294609857,Condo in Athina · ★4.75 · 1 bedroom · 2 beds · 1 bath,463179480,Ventiri,,ΙΛΙΣΙΑ,37.97532,23.75183,Entire home/apt,98,3,4,2023-05-07,0.43,4,349,4,00001717448
690214972690628762,Condo in Athina · 1 bedroom · 2 beds · 1 bath,463179480,Ventiri,,ΙΛΙΣΙΑ,37.976367,23.751177,Entire home/apt,94,3,1,2022-09-10,0.10,4,324,1,00001717453
690249106517384744,Condo in Athina · ★4.89 · 2 bedrooms · 3 beds · 2 baths,194133744,Eleni & Athina,,ΛΥΚΑΒΗΤΤΟΣ,37.980083,23.7457336,Entire home/apt,203,5,18,2023-06-08,1.89,17,342,18,1098681
690405645831627941,Serviced apartment in Athina · Studio · 1 bed · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,31,1,1,2022-11-11,0.13,26,303,1,00000908656
690443216055707964,Serviced apartment in Athina · ★5.0 · Studio · 2 beds · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,34,1,14,2023-04-03,1.33,26,323,14,00000908656
690478720500591207,Rental unit in Athina · 1 bedroom · 2 beds · 1 bath,227386908,Vacedo,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96172,23.71994,Entire home/apt,68,1,0,,,2,1,0,00001729339
690603323104152748,Rental unit in Athina · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,173205209,Katerina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9940147,23.7242489,Private room,24,2,8,2023-05-28,0.76,3,333,8,
690619021202176569,Rental unit in Athina · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,173205209,Katerina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9940147,23.7242489,Private room,25,2,6,2022-09-15,0.57,3,340,6,
690977551797666944,Condo in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,236958140,Stefanos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99086,23.76558,Entire home/apt,84,5,3,2023-04-05,0.32,1,146,3,00001706442
690992080462217027,Rental unit in Athina · ★4.12 · 1 bedroom · 1 bed · 1 bath,275349506,Maria,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98295,23.72383,Entire home/apt,40,3,17,2023-06-05,1.65,3,288,17,00001726890
691035193202849480,Rental unit in Athina · ★4.71 · 3 bedrooms · 3 beds · 2 baths,219394325,Bonni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96244,23.7225,Entire home/apt,100,3,35,2023-06-12,3.43,19,297,35,00001718396
691036696414709873,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,470776316,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957,Entire home/apt,73,2,13,2023-06-24,1.39,13,361,13,00001570846
691043973410714182,Rental unit in Athina · ★4.83 · 1 bedroom · 1 bed · 1 bath,470776316,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957,Entire home/apt,73,2,6,2023-06-13,0.65,13,365,6,00001570888
691049956019479271,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,470776316,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957,Entire home/apt,73,2,7,2023-06-21,0.81,13,353,7,00001570867
691058994475072040,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,470776316,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957,Entire home/apt,76,2,2,2022-10-02,0.22,13,116,2,00001570893
691136782205465188,Condo in Athina · ★4.38 · 2 bedrooms · 4 beds · 1 bath,47038350,Golden Home Holidays,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9668865,23.725885,Entire home/apt,100,2,21,2023-06-02,2.25,33,87,21,00001966252
691149729617362407,Condo in Athina · ★4.53 · 1 bedroom · 2 beds · 1 bath,474488540,Ramzi,,ΠΑΓΚΡΑΤΙ,37.96587,23.75168,Entire home/apt,68,2,30,2023-05-07,2.93,2,353,30,1743441
691301840939004695,Vacation home in Athina · ★5.0 · 6 bedrooms · 6 beds · 6 baths,294222259,Melina,,ΠΕΤΡΑΛΩΝΑ,37.96869,23.70433,Entire home/apt,545,1,9,2023-06-18,0.96,36,333,9,00001194575
691695709709766772,Serviced apartment in Athina · ★4.87 · Studio · 2 beds · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,31,1,15,2023-05-18,1.47,26,311,15,00000908656
691707948385706128,Loft in Athina · ★3.62 · 2 bedrooms · 3 beds · 1 bath,465671364,Alexandros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97865,23.72392,Entire home/apt,80,2,13,2023-06-24,1.33,1,288,13,00000524953
691711664597993605,Serviced apartment in Athina · ★4.67 · Studio · 2 beds · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,31,1,3,2023-02-23,0.30,26,316,3,00000908656
691808506282365667,Condo in Athina · ★4.91 · 1 bedroom · 2 beds · 1 bath,280997612,Michael,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96286,23.72923,Entire home/apt,93,1,32,2023-06-05,3.11,3,164,32,00001878188
691815621203992386,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,62290130,Elli,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985126,23.7429921,Entire home/apt,59,3,6,2023-06-19,1.09,1,322,6,00001793088
691852025767582424,Rental unit in Athina · ★4.67 · 1 bedroom · 1 bed · 1 bath,474647332,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9859437,23.7256505,Entire home/apt,39,4,6,2023-04-25,0.58,2,284,6,00001732552
691882822938352922,Condo in Athina · 3 bedrooms · 4 beds · 1.5 baths,385857566,Venetia,,ΠΑΤΗΣΙΑ,38.01505,23.73038,Entire home/apt,71,2,1,2023-01-21,0.19,1,356,1,00001822194
691949398225581367,Condo in Athina · ★4.88 · 1 bedroom · 2 beds · 1 bath,303576302,Evans,,ΚΕΡΑΜΕΙΚΟΣ,37.97976630569382,23.723606988787655,Entire home/apt,71,2,43,2023-06-16,4.20,10,299,43,00001764174
691980016668498646,Serviced apartment in Athina · ★5.0 · 1 bedroom · 3 beds · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,47,1,3,2023-06-16,0.33,26,316,3,00000908656
691998802088546557,Serviced apartment in Athina · ★5.0 · Studio · 2 beds · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,31,1,6,2023-05-30,0.58,26,313,6,00000908656
692074126596010167,Condo in Athina · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,474672647,Thalatta-Thalatta SA,,ΚΟΛΩΝΑΚΙ,37.97721,23.74151,Entire home/apt,98,3,3,2023-06-07,0.40,3,327,3,00001706155
692498515064534755,Condo in Athina · 1 bedroom · 1 bed · 1 bath,189967864,Αριστειδης,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00025,23.72836,Entire home/apt,50,2,0,,,25,353,0,00001674494
692511676024834310,Condo in Athina · ★4.68 · 2 bedrooms · 2 beds · 1 bath,90390850,Evan&Anetta,,ΚΕΡΑΜΕΙΚΟΣ,37.9834645,23.7143095,Entire home/apt,145,1,50,2023-06-07,4.92,78,331,50,00001730181
692537791880630597,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,474791020,Dragos-Catalin,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00568,23.72717,Entire home/apt,46,6,3,2022-11-23,0.30,1,318,3,00001733714
692632378278009594,Condo in Athina · 1 bedroom · 1 bed · 1 bath,44756503,Suzanna,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01243,23.72874,Entire home/apt,85,5,0,,,2,359,0,00001706650
692715455246167292,Condo in Athina · ★4.86 · 2 bedrooms · 2 beds · 1 bath,204301874,Joelle,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95703049999999,23.7249984,Entire home/apt,77,3,21,2023-06-20,2.07,11,349,21,00001735871
693114616279625173,Rental unit in Athina · ★4.11 · 1 bedroom · 2 beds · 1 bath,323594998,Ari,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95411,23.72412,Entire home/apt,84,2,9,2023-05-21,0.90,13,288,9,00000929574
693161059460142343,Condo in Athina · ★5.0 · 2 bedrooms · 2 beds · 1 bath,474916250,Polixeni,,ΑΝΩ ΠΑΤΗΣΙΑ,38.019247,23.7323297,Entire home/apt,77,1,23,2023-06-24,2.29,1,293,23,00001733549
693265535138123544,Condo in Athina · 2 bedrooms · 1 bed · 2.5 baths,177523442,Erica,,ΚΟΛΩΝΑΚΙ,37.98072,23.75056,Entire home/apt,357,3,0,,,1,326,0,02279048770
693372125552968820,Rental unit in Athina · ★4.94 · 2 bedrooms · 2 beds · 1 bath,1167063,Dimi David,,ΙΛΙΣΙΑ,37.97403,23.75501,Entire home/apt,142,2,17,2023-06-16,1.73,26,324,17,00001735967
693505244180723727,Condo in Athina · ★4.80 · 1 bedroom · 1 bed · 1 bath,117308586,Anna,,ΚΟΛΟΚΥΝΘΟΥ,38.0013421,23.713217,Entire home/apt,44,1,30,2022-11-03,2.88,2,0,30,00001727180
693533559476092756,Condo in Athina · 1 bedroom · 2 beds · 1 shared bath,66884550,Miltiadis,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9949214,23.7221659,Private room,50,2,0,,,1,364,0,
693955255826281282,Rental unit in Athina · 1 bedroom · 3 beds · 1 bath,475092232,Kyriaki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779761,23.7270518,Entire home/apt,137,3,2,2023-05-16,0.20,1,345,2,00001688480
694037175098798053,Condo in Athina · ★4.93 · 1 bedroom · 3 beds · 1 bath,466557917,Tassos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99483,23.73208,Entire home/apt,75,2,15,2023-02-14,1.50,5,283,15,00001734211
694260075956026379,Condo in Athina · ★4.67 · 1 bedroom · 2 beds · 1 bath,475180639,Michael,,ΚΟΛΩΝΑΚΙ,37.9783901861442,23.749598426983635,Entire home/apt,91,2,3,2022-10-16,0.32,1,350,3,00001733394
694613887719928044,Condo in Athina · ★4.57 · 2 bedrooms · 3 beds · 1 bath,475247229,Παναγιώτης,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97137,23.73055,Entire home/apt,191,1,7,2022-12-30,0.72,2,0,7,00001750902
694652712729805783,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,29927830,Homm ®,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9957802,23.7256525,Entire home/apt,54,2,2,2023-05-29,0.22,45,106,2,00001595146
694690417175584289,Condo in Athina · ★4.90 · 1 bedroom · 2 beds · 1 bath,12253727,Steve,,ΚΟΛΩΝΑΚΙ,37.97852,23.74307,Entire home/apt,117,2,21,2023-06-19,2.01,7,361,21,00000174587
694771227896241599,Condo in Athina · 1 bedroom · 1 bed · 1 bath,474672647,Thalatta-Thalatta SA,,ΚΟΛΩΝΑΚΙ,37.97557,23.74222,Entire home/apt,113,3,0,,,3,330,0,00001706113
695007407057625709,Condo in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,213891726,Laila,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99274,23.73178,Entire home/apt,42,20,4,2023-06-08,0.82,1,298,4,1759371
695327842509080126,Condo in Athina · 1 bedroom · 2 beds · 1 bath,235694127,Apartments Management,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01811,23.73201,Entire home/apt,60,3,1,2022-10-25,0.12,4,199,1,1742440
695357378106216870,Condo in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,22533187,Elena,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98931,23.76421,Entire home/apt,65,3,4,2023-05-31,0.41,1,179,4,00001731519
695364093792960740,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,3740204,Marta,,ΓΚΥΖΗ,37.99299,23.74889,Entire home/apt,40,14,1,2023-03-11,0.28,2,20,1,00001683990
695402310815359186,Condo in Athina · ★4.98 · 1 bedroom · 1 bed · 1 bath,398883777,Dionisis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9842195,23.724714,Entire home/apt,90,3,42,2023-06-24,4.23,1,333,42,00000896605
695446670167500770,Serviced apartment in Athina · 1 bedroom · 2 beds · 1 bath,449402382,Ethereal,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331,Entire home/apt,235,1,0,,,10,0,0,00001577727
695469337942251794,Serviced apartment in Athina · 1 bedroom · 1 bed · 1 bath,449402382,Ethereal,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331,Entire home/apt,203,1,0,,,10,0,0,00001577727
695486519250197302,Serviced apartment in Athina · 1 bedroom · 2 beds · 1 bath,449402382,Ethereal,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331,Entire home/apt,222,1,1,2022-09-11,0.10,10,0,1,00001577727
695488039771550386,Rental unit in Athina · ★4.76 · 2 bedrooms · 3 beds · 1 bath,168852736,Ran,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9748799,23.7332317,Entire home/apt,150,1,33,2023-05-29,3.28,2,69,33,00001672868
695495407648440165,Serviced apartment in Athina · 2 bedrooms · 2 beds · 1 bath,449402382,Ethereal,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331,Entire home/apt,246,1,0,,,10,0,0,00001577727
695605476219972880,Rental unit in Athina · ★4.0 · 1 bedroom · 2 beds · 1 bath,251730165,Solonos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99039,23.72939,Entire home/apt,46,1,9,2023-06-08,0.94,20,73,9,00001736645
695617838514263888,Rental unit in Athina · ★4.0 · 1 bedroom · 1 bed · 1 bath,251730165,Solonos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99225,23.72863,Entire home/apt,52,1,8,2022-10-19,0.80,20,84,8,00001736671
695991548936798404,Rental unit in Athina · ★4.70 · 2 bedrooms · 2 beds · 1 bath,113353393,Harry,,ΙΛΙΣΙΑ,37.9750212,23.7528005,Entire home/apt,190,1,10,2023-04-13,1.01,55,355,10,00001734870
696017067642963639,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,475400865,Mint,,ΠΕΤΡΑΛΩΝΑ,37.9776,23.71734,Entire home/apt,151,1,0,,,1,246,0,00000614586
696046429026157633,Rental unit in Athina · ★4.0 · 2 bedrooms · 3 beds · Half-bath,475434882,Mint,,ΣΕΠΟΛΙΑ,38.00395,23.71263,Entire home/apt,60,2,5,2022-10-29,0.56,1,340,5,00001044007
696073856236545589,Rental unit in Athina · ★4.13 · 1 bedroom · 4 beds · 1.5 baths,475401823,Mint,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97362,23.73084,Entire home/apt,107,1,8,2023-06-17,0.91,1,55,8,00000602209
696083799012685409,Rental unit in Athina · 3 bedrooms · 6 beds · 1 bath,475569589,Mint,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99605,23.72833,Entire home/apt,88,1,0,,,1,353,0,00000614804
696090136131699791,Rental unit in Athina · ★3.67 · 1 bedroom · 1 bed · 1 bath,475420797,Kyrlidis,,ΠΕΤΡΑΛΩΝΑ,37.9649,23.70874,Entire home/apt,70,2,3,2023-02-12,0.33,1,350,3,17642064323
696135245394780091,Condo in Athina · 1 bedroom · 1 bed · 1 bath,475570569,Mint,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9918,23.75535,Entire home/apt,80,1,1,2022-09-16,0.11,1,0,1,00001517120
696181595507459804,Rental unit in Athina · ★1.33 · 1 bedroom · 2 beds · 1 bath,475598857,Mint,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98428,23.72253,Entire home/apt,55,1,3,2023-05-13,0.38,1,353,3,00001503261
696251008174547061,Condo in Athina · ★4.88 · 1 bedroom · 2 beds · 1 bath,80447592,Georgia,,ΑΝΩ ΚΥΨΕΛΗ,38.006562230381235,23.739846423268318,Entire home/apt,61,3,26,2023-06-17,2.61,1,303,26,00001743892
696258964861303765,Rental unit in Athina · ★4.73 · 1 bedroom · 1 bed · 1 bath,475625471,Konstantinos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9827,23.72003,Entire home/apt,53,1,52,2023-06-20,5.10,3,327,52,00001739540
696267754624052967,Rental unit in Athina · ★5.0 · 2 bedrooms · 4 beds · 1 bath,475628340,Charis Stamatina,,ΚΥΨΕΛΗ,37.9986644,23.7403424,Entire home/apt,93,2,3,2023-01-11,0.36,1,137,3,00001711203
696272473740949201,Condo in Athina · 1 bedroom · 1 bed · 1 bath,475601006,Mint,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96393,23.73123,Entire home/apt,86,1,2,2022-09-02,0.20,1,0,2,00001502456
696329454563944358,Condo in Athina · ★4.63 · 3 bedrooms · 4 beds · 2.5 baths,204301874,Joelle,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9645,23.72945,Entire home/apt,149,3,32,2023-06-20,3.49,11,291,32,00001728692
696457091153524765,Condo in Athina · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,40179125,Anastasios,,ΚΕΡΑΜΕΙΚΟΣ,37.98122212866341,23.713533439147927,Entire home/apt,80,2,18,2023-06-21,2.24,1,268,18,00001793699
696758006994619268,Rental unit in Athina · 2 bedrooms · 2 beds · 1 bath,475603478,Mint,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99337,23.72908,Entire home/apt,67,2,2,2023-03-20,0.20,1,77,2,01234567890
696787771124291248,Rental unit in Athina · ★2.75 · 1 bedroom · 3 beds · 1 bath,475731945,Mint,,ΚΟΛΩΝΑΚΙ,37.97833,23.74855,Entire home/apt,67,1,4,2023-06-14,0.42,1,342,4,00000601850
696796716423410952,Condo in Athina · ★4.29 · 2 bedrooms · 2 beds · 1 bath,428926944,Panagiotis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9684,23.72949,Entire home/apt,160,1,7,2023-06-04,0.79,24,65,7,00001740392
696800768345230071,Condo in Athina · 1 bedroom · 1 bed · 1 bath,475732023,Mint,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00732,23.73337,Entire home/apt,59,1,1,2022-09-25,0.11,1,0,1,00001697093
696804249103840589,Rental unit in Athina · ★3.50 · 1 bedroom · 1 bed · 1 bath,475732306,Mint,,ΠΑΓΚΡΑΤΙ,37.96466,23.74684,Entire home/apt,59,2,6,2023-06-05,0.66,1,350,6,00001549984
696842460072331198,Rental unit in Athina · ★4.65 · 2 bedrooms · 2 beds · 1 bath,251730165,Solonos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99043,23.72993,Entire home/apt,71,1,20,2023-06-05,2.10,20,76,20,00001736650
696857691800741761,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,4820849,Mehmet,,ΠΑΓΚΡΑΤΙ,37.9654284,23.751294,Entire home/apt,75,1,2,2023-06-04,1.30,8,351,2,00001793790
696908081523819991,Condo in Athina · ★4.50 · 1 bedroom · 1 bed · 1 bath,475625471,Konstantinos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98235,23.7211897,Entire home/apt,54,1,50,2023-06-21,5.30,3,324,50,00001739534
696944441569216894,Rental unit in Athina · ★5.0 · 2 bedrooms · 2 beds · 1 bath,113353393,Harry,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95618,23.72075,Entire home/apt,67,1,3,2023-06-03,0.33,55,332,3,00001579125
697080010732256241,Condo in Athina · ★4.50 · 3 bedrooms · 3 beds · 2 baths,475803227,Lingfei,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.990796,23.7222565,Entire home/apt,71,2,4,2023-06-09,0.41,1,15,4,00001744889
697105700982555276,Condo in Athina · ★4.40 · 1 bedroom · 1 bed · 1 bath,300111827,Martine,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99458,23.73912,Entire home/apt,25,5,5,2022-09-30,0.50,4,290,5,00001741091
697496864353699483,Condo in Athina · 1 bedroom · 1 bed · 1 shared bath,154630260,Ody,,ΑΜΠΕΛΟΚΗΠΟΙ,37.984385048599755,23.75624936511622,Shared room,64,1,1,2023-05-04,0.56,14,180,1,00001578713
697595486566588688,Vacation home in Athina · ★4.83 · 1 bedroom · 1 bed · 1 bath,105536556,Nina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9896231,23.7231887,Entire home/apt,49,2,12,2023-03-26,1.17,2,329,12,00001705992
697673255408340999,Condo in Athina · 1 bedroom · 1 bed · 1 bath,189967864,Αριστειδης,,ΑΝΩ ΚΥΨΕΛΗ,38.00321,23.73735,Entire home/apt,45,2,1,2022-11-07,0.13,25,359,1,00001740881
697703174084989305,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,220022946,CloudKeys,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98926,23.76685,Entire home/apt,129,1,0,,,37,328,0,00001712210
697707909303087935,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,220022946,CloudKeys,,ΓΟΥΔΙ,37.98112243427695,23.757836023517942,Entire home/apt,91,1,1,2023-06-02,1,37,350,1,00001618060
697771615895255394,Rental unit in Athina · 1 bedroom · 1 bed · 1.5 baths,430943927,Eleni,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00631814205487,23.73229937473751,Entire home/apt,36,2,0,,,1,0,0,00000569600
697896026705604047,Condo in Athina · 1 bedroom · 1 bed · 1 bath,79106915,Alex,,ΚΟΛΟΚΥΝΘΟΥ,37.99885,23.71147,Entire home/apt,49,2,0,,,3,0,0,Exempt
698311265962958447,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,208644723,Lyudmil,,ΚΥΨΕΛΗ,37.99809115978584,23.73322706669569,Private room,30,1,5,2023-05-31,0.51,2,78,5,
698314604514273767,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,412684947,Elena,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98867,23.7232,Entire home/apt,69,2,0,,,5,351,0,00001727128
